0,icmp,eco_i,SF,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.00,143,1,0.01,0.04,0.01,0.00,0.01,0,0.00,0.00,satan.
0,icmp,eco_i,SF,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0.00,144,2,0.01,0.04,0.02,0.00,0.01,0,0.00,0.00,satan.
0,icmp,eco_i,SF,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.00,145,3,0.02,0.04,0.03,0.00,0.01,0,0.00,0.00,satan.
0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0.00,146,1,0.01,0.05,0.01,0.00,0.01,0,0.00,0.00,satan.
0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,1,0.00,147,2,0.01,0.05,0.01,0.00,0.01,0,0.00,0.00,satan.
0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0.00,148,1,0.01,0.05,0.02,0.00,0.01,0,0.00,0.00,satan.
0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,1,0.00,149,2,0.01,0.05,0.03,0.00,0.01,0,0.00,0.00,satan.
0,udp,domain_u,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,1,0.00,150,1,0.01,0.06,0.03,0.00,0.01,0,0.00,0.00,satan.
0,tcp,finger,SF,5,1886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,1,0.00,151,3,0.02,0.06,0.01,0.00,0.01,0,0.00,0.00,satan.
1,tcp,finger,SF,6,1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,1,0.00,152,4,0.03,0.06,0.01,0.00,0.01,0,0.00,0.00,satan.
1,tcp,finger,SF,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,1,1,0.00,153,5,0.03,0.06,0.01,0.00,0.01,0,0.00,0.00,satan.
1,tcp,finger,SF,9,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0.00,154,6,0.04,0.06,0.01,0.00,0.01,0,0.00,0.00,satan.
0,tcp,finger,SF,9,196,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0.00,155,7,0.05,0.06,0.01,0.00,0.01,0,0.00,0.00,satan.
0,tcp,finger,SF,10,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0.00,156,8,0.05,0.06,0.01,0.00,0.01,0,0.00,0.00,satan.
0,tcp,gopher,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,1,0.00,157,1,0.01,0.06,0.01,0.00,0.01,0,0.01,1.00,satan.
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,1,0.00,158,1,0.01,0.07,0.01,0.00,0.01,0,0.01,1.00,satan.
1,tcp,ftp,SF,6,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,1,0.00,159,1,0.01,0.08,0.01,0.00,0.01,0,0.01,0.00,satan.
3,tcp,telnet,SF,54,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,1,0.00,160,29,0.18,0.08,0.01,0.00,0.01,0,0.01,0.00,satan.
0,tcp,smtp,SF,6,112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,1,0.00,161,145,0.62,0.07,0.01,0.01,0.01,0,0.01,0.00,satan.
0,tcp,nntp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,1,0,1,0.00,162,1,0.01,0.08,0.01,0.00,0.01,0,0.02,1.00,satan.
1,tcp,uucp,SF,6,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,1,0.00,163,1,0.01,0.09,0.01,0.00,0.01,0,0.02,0.00,satan.
0,tcp,X11,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,1,0,1,0.00,164,1,0.01,0.09,0.01,0.00,0.01,0,0.02,1.00,satan.
0,tcp,pm_dump,SF,44,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0.00,165,1,0.01,0.10,0.01,0.00,0.01,0,0.02,0.00,satan.
0,udp,other,SF,40,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,1,0.00,166,1,0.01,0.10,0.01,0.00,0.01,0,0.02,0.00,satan.
0,icmp,eco_i,SF,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.00,255,1,0.00,0.02,0.00,0.00,0.00,0,0.00,0.00,satan.
0,icmp,eco_i,SF,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0.00,255,2,0.01,0.02,0.01,0.00,0.00,0,0.00,0.00,satan.
0,icmp,eco_i,SF,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.00,255,3,0.01,0.02,0.01,0.00,0.00,0,0.00,0.00,satan.
0,icmp,eco_i,SF,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0.00,255,4,0.02,0.02,0.02,0.00,0.00,0,0.00,0.00,satan.
0,icmp,ecr_i,SF,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.00,1,1,1.00,0.00,1.00,0.00,0.00,0,0.00,0.00,satan.
0,icmp,ecr_i,SF,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0.00,2,2,1.00,0.00,1.00,0.00,0.00,0,0.00,0.00,satan.
0,icmp,ecr_i,SF,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0.00,3,3,1.00,0.00,1.00,0.00,0.00,0,0.00,0.00,satan.
0,icmp,ecr_i,SF,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0.00,4,4,1.00,0.00,1.00,0.00,0.00,0,0.00,0.00,satan.
0,icmp,eco_i,SF,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.00,255,1,0.00,0.02,0.00,0.00,0.00,0,0.00,0.00,satan.
0,icmp,eco_i,SF,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0.00,255,2,0.01,0.02,0.01,0.00,0.00,0,0.00,0.00,satan.
0,icmp,eco_i,SF,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.00,255,3,0.01,0.02,0.01,0.00,0.00,0,0.00,0.00,satan.
0,tcp,finger,SF,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0.00,255,1,0.00,0.02,0.00,0.00,0.00,0,0.00,0.00,satan.
0,tcp,finger,SF,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,1,0.00,255,2,0.01,0.02,0.00,0.00,0.00,0,0.00,0.00,satan.
1,tcp,finger,SF,6,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,1,1,0.00,255,3,0.01,0.02,0.00,0.00,0.00,0,0.00,0.00,satan.
1,tcp,finger,SF,9,178,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0.00,255,4,0.02,0.02,0.00,0.00,0.00,0,0.00,0.00,satan.
1,tcp,finger,SF,9,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0.00,255,5,0.02,0.02,0.00,0.00,0.00,0,0.00,0.00,satan.
1,tcp,finger,SF,10,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0.00,255,6,0.02,0.02,0.00,0.00,0.00,0,0.00,0.00,satan.
0,tcp,gopher,SF,6,77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0.00,255,1,0.00,0.02,0.00,0.00,0.00,0,0.00,0.00,satan.
0,tcp,http,SF,6,143,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0.00,255,240,0.94,0.02,0.00,0.00,0.00,0,0.00,0.00,satan.
4,tcp,ftp,SF,6,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0.00,255,1,0.00,0.03,0.00,0.00,0.00,0,0.00,0.00,satan.
3,tcp,telnet,SF,39,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0.00,255,2,0.01,0.03,0.00,0.00,0.00,0,0.00,0.00,satan.
0,tcp,smtp,SF,6,125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.00,255,5,0.02,0.03,0.00,0.00,0.00,0,0.00,0.00,satan.
5,tcp,nntp,SF,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0.00,255,1,0.00,0.03,0.00,0.00,0.00,0,0.00,0.00,satan.
0,tcp,uucp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,1,0.00,255,1,0.00,0.04,0.00,0.00,0.00,0,0.00,1.00,satan.
0,tcp,X11,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,1,0,1,0.00,255,1,0.00,0.04,0.00,0.00,0.00,0,0.01,1.00,satan.
4,tcp,pop_2,SF,6,147,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.00,255,1,0.00,0.04,0.00,0.00,0.00,0,0.01,0.00,satan.
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,1,1,0.00,255,1,0.00,0.05,0.00,0.00,0.00,0,0.01,1.00,satan.
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,1,0.00,255,1,0.00,0.05,0.00,0.00,0.00,0,0.02,1.00,satan.
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,1,0,1,0.00,255,1,0.00,0.05,0.00,0.00,0.00,0,0.02,1.00,satan.
0,tcp,csnet_ns,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,1,0,1,0.00,255,1,0.00,0.06,0.00,0.00,0.00,0,0.02,1.00,satan.
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,1,0,1,0.00,255,1,0.00,0.06,0.00,0.00,0.00,0,0.03,1.00,satan.
